date,country,cases,deaths,popData2019,continentExp
2020-02-22,Vanuatu,0.0,0.0,299882.0,Oceania
2020-02-22,Venezuela,0.0,0.0,28515829.0,America
2020-02-22,Vietnam,0.0,0.0,96462108.0,Asia
2020-02-22,Western Sahara,0.0,0.0,582458.0,Africa
2020-02-22,Yemen,0.0,0.0,29161922.0,Asia
2020-02-22,Zambia,0.0,0.0,17861034.0,Africa
2020-02-22,Zimbabwe,0.0,0.0,14645473.0,Africa
2020-02-23,Afghanistan,0.0,0.0,38041757.0,Asia
2020-02-23,Albania,0.0,0.0,2862427.0,Europe
2020-02-23,Algeria,0.0,0.0,43053054.0,Africa
2020-02-23,Andorra,0.0,0.0,76177.0,Europe
2020-02-23,Angola,0.0,0.0,31825299.0,Africa
2020-02-23,Anguilla,0.0,0.0,14872.0,America
2020-02-23,Antigua and Barbuda,0.0,0.0,97115.0,America
2020-02-23,Argentina,0.0,0.0,44780675.0,America
2020-02-23,Armenia,0.0,0.0,2957728.0,Europe
2020-02-23,Aruba,0.0,0.0,106310.0,America
2020-02-23,Australia,1.0,0.0,25203200.0,Oceania
2020-02-23,Austria,0.0,0.0,8858775.0,Europe
2020-02-23,Azerbaijan,0.0,0.0,10047719.0,Europe
2020-02-23,Bahamas,0.0,0.0,389486.0,America
2020-02-23,Bahrain,0.0,0.0,1641164.0,Asia
2020-02-23,Bangladesh,0.0,0.0,163046173.0,Asia
2020-02-23,Barbados,0.0,0.0,287021.0,America
2020-02-23,Belarus,0.0,0.0,9452409.0,Europe
2020-02-23,Belgium,0.0,0.0,11455519.0,Europe
2020-02-23,Belize,0.0,0.0,390351.0,America
2020-02-23,Benin,0.0,0.0,11801151.0,Africa
2020-02-23,Bermuda,0.0,0.0,62508.0,America
2020-02-23,Bhutan,0.0,0.0,763094.0,Asia
2020-02-23,Bolivia,0.0,0.0,11513102.0,America
2020-02-23,"Bonaire, Saint Eustatius and Saba",0.0,0.0,25983.0,America
2020-02-23,Bosnia and Herzegovina,0.0,0.0,3300998.0,Europe
2020-02-23,Botswana,0.0,0.0,2303703.0,Africa
2020-02-23,Brazil,0.0,0.0,211049519.0,America
2020-02-23,British Virgin Islands,0.0,0.0,30033.0,America
2020-02-23,Brunei Darussalam,0.0,0.0,433296.0,Asia
2020-02-23,Bulgaria,0.0,0.0,7000039.0,Europe
2020-02-23,Burkina Faso,0.0,0.0,20321383.0,Africa
2020-02-23,Burundi,0.0,0.0,11530577.0,Africa
2020-02-23,Cambodia,0.0,0.0,16486542.0,Asia
2020-02-23,Cameroon,0.0,0.0,25876387.0,Africa
2020-02-23,Canada,0.0,0.0,37411038.0,America
2020-02-23,Cape Verde,0.0,0.0,549936.0,Africa
2020-02-23,Cayman Islands,0.0,0.0,64948.0,America
2020-02-23,Central African Republic,0.0,0.0,4745179.0,Africa
2020-02-23,Chad,0.0,0.0,15946882.0,Africa
2020-02-23,Chile,0.0,0.0,18952035.0,America
2020-02-23,China,647.0,98.0,1433783692.0,Asia
2020-02-23,Colombia,0.0,0.0,50339443.0,America
2020-02-23,Comoros,0.0,0.0,850891.0,Africa
2020-02-23,Congo,0.0,0.0,5380504.0,Africa
2020-02-23,Costa Rica,0.0,0.0,5047561.0,America
2020-02-23,Cote dIvoire,0.0,0.0,25716554.0,Africa
2020-02-23,Croatia,0.0,0.0,4076246.0,Europe
2020-02-23,Cuba,0.0,0.0,11333484.0,America
2020-02-23,Curaçao,0.0,0.0,163423.0,America
2020-02-23,Cyprus,0.0,0.0,875899.0,Europe
2020-02-23,Czechia,0.0,0.0,10649800.0,Europe
2020-02-23,Democratic Republic of the Congo,0.0,0.0,86790568.0,Africa
2020-02-23,Denmark,0.0,0.0,5806081.0,Europe
2020-02-23,Djibouti,0.0,0.0,973557.0,Africa
2020-02-23,Dominica,0.0,0.0,71808.0,America
2020-02-23,Dominican Republic,0.0,0.0,10738957.0,America
2020-02-23,Ecuador,0.0,0.0,17373657.0,America
2020-02-23,Egypt,0.0,0.0,100388076.0,Africa
2020-02-23,El Salvador,0.0,0.0,6453550.0,America
2020-02-23,Equatorial Guinea,0.0,0.0,1355982.0,Africa
2020-02-23,Eritrea,0.0,0.0,3497117.0,Africa
2020-02-23,Estonia,0.0,0.0,1324820.0,Europe
2020-02-23,Eswatini,0.0,0.0,1148133.0,Africa
2020-02-23,Ethiopia,0.0,0.0,112078727.0,Africa
2020-02-23,Falkland Islands,0.0,0.0,3372.0,America
2020-02-23,Faroe Islands,0.0,0.0,48677.0,Europe
2020-02-23,Fiji,0.0,0.0,889955.0,Oceania
2020-02-23,Finland,0.0,0.0,5517919.0,Europe
2020-02-23,France,0.0,0.0,67012883.0,Europe
2020-02-23,French Polynesia,0.0,0.0,279285.0,Oceania
2020-02-23,Gabon,0.0,0.0,2172578.0,Africa
2020-02-23,Gambia,0.0,0.0,2347696.0,Africa
2020-02-23,Georgia,0.0,0.0,3996762.0,Europe
2020-02-23,Germany,0.0,0.0,83019213.0,Europe
2020-02-23,Ghana,0.0,0.0,30417858.0,Africa
2020-02-23,Gibraltar,0.0,0.0,33706.0,Europe
2020-02-23,Greece,0.0,0.0,10724599.0,Europe
2020-02-23,Greenland,0.0,0.0,56660.0,America
2020-02-23,Grenada,0.0,0.0,112002.0,America
2020-02-23,Guam,0.0,0.0,167295.0,Oceania
2020-02-23,Guatemala,0.0,0.0,17581476.0,America
2020-02-23,Guernsey,0.0,0.0,64468.0,Europe
2020-02-23,Guinea,0.0,0.0,12771246.0,Africa
2020-02-23,Guinea Bissau,0.0,0.0,1920917.0,Africa
2020-02-23,Guyana,0.0,0.0,782775.0,America
2020-02-23,Haiti,0.0,0.0,11263079.0,America
2020-02-23,Holy See,0.0,0.0,815.0,Europe
2020-02-23,Honduras,0.0,0.0,9746115.0,America
2020-02-23,Hungary,0.0,0.0,9772756.0,Europe
2020-02-23,Iceland,0.0,0.0,356991.0,Europe
2020-02-23,India,0.0,0.0,1366417756.0,Asia
2020-02-23,Indonesia,0.0,0.0,270625567.0,Asia
2020-02-23,Iran,10.0,1.0,82913893.0,Asia
2020-02-23,Iraq,0.0,0.0,39309789.0,Asia
2020-02-23,Ireland,0.0,0.0,4904240.0,Europe
2020-02-23,Isle of Man,0.0,0.0,84589.0,Europe
2020-02-23,Israel,0.0,0.0,8519373.0,Asia
2020-02-23,Italy,62.0,2.0,60359546.0,Europe
2020-02-23,Jamaica,0.0,0.0,2948277.0,America
2020-02-23,Japan,27.0,0.0,126860299.0,Asia
2020-02-23,Jersey,0.0,0.0,107796.0,Europe
2020-02-23,Jordan,0.0,0.0,10101697.0,Asia
2020-02-23,Kazakhstan,0.0,0.0,18551428.0,Asia
2020-02-23,Kenya,0.0,0.0,52573967.0,Africa
2020-02-23,Kosovo,0.0,0.0,1798506.0,Europe
2020-02-23,Kuwait,0.0,0.0,4207077.0,Asia
2020-02-23,Kyrgyzstan,0.0,0.0,6415851.0,Asia
2020-02-23,Laos,0.0,0.0,7169456.0,Asia
2020-02-23,Latvia,0.0,0.0,1919968.0,Europe
2020-02-23,Lebanon,0.0,0.0,6855709.0,Asia
2020-02-23,Lesotho,0.0,0.0,2125267.0,Africa
2020-02-23,Liberia,0.0,0.0,4937374.0,Africa
2020-02-23,Libya,0.0,0.0,6777453.0,Africa
2020-02-23,Liechtenstein,0.0,0.0,38378.0,Europe
2020-02-23,Lithuania,0.0,0.0,2794184.0,Europe
2020-02-23,Luxembourg,0.0,0.0,613894.0,Europe
2020-02-23,Madagascar,0.0,0.0,26969306.0,Africa
2020-02-23,Malawi,0.0,0.0,18628749.0,Africa
2020-02-23,Malaysia,0.0,0.0,31949789.0,Asia
2020-02-23,Maldives,0.0,0.0,530957.0,Asia
2020-02-23,Mali,0.0,0.0,19658023.0,Africa
2020-02-23,Malta,0.0,0.0,493559.0,Europe
2020-02-23,Marshall Islands,0.0,0.0,58791.0,Oceania
2020-02-23,Mauritania,0.0,0.0,4525698.0,Africa
2020-02-23,Mauritius,0.0,0.0,1269670.0,Africa
2020-02-23,Mexico,1.0,0.0,127575529.0,America
2020-02-23,Moldova,0.0,0.0,4043258.0,Europe
2020-02-23,Monaco,0.0,0.0,33085.0,Europe
2020-02-23,Mongolia,0.0,0.0,3225166.0,Asia
2020-02-23,Montenegro,0.0,0.0,622182.0,Europe
2020-02-23,Montserrat,0.0,0.0,4991.0,America
2020-02-23,Morocco,0.0,0.0,36471766.0,Africa
2020-02-23,Mozambique,0.0,0.0,30366043.0,Africa
2020-02-23,Myanmar,0.0,0.0,54045422.0,Asia
2020-02-23,Namibia,0.0,0.0,2494524.0,Africa
2020-02-23,Nepal,0.0,0.0,28608715.0,Asia
2020-02-23,Netherlands,0.0,0.0,17282163.0,Europe
2020-02-23,New Caledonia,0.0,0.0,282757.0,Oceania
2020-02-23,New Zealand,0.0,0.0,4783062.0,Oceania
2020-02-23,Nicaragua,0.0,0.0,6545503.0,America
2020-02-23,Niger,0.0,0.0,23310719.0,Africa
2020-02-23,Nigeria,0.0,0.0,200963603.0,Africa
2020-02-23,North Macedonia,0.0,0.0,2077132.0,Europe
2020-02-23,Northern Mariana Islands,0.0,0.0,57213.0,Oceania
2020-02-23,Norway,0.0,0.0,5328212.0,Europe
2020-02-23,Oman,0.0,0.0,4974992.0,Asia
2020-02-23,Pakistan,0.0,0.0,216565317.0,Asia
2020-02-23,Palestine,0.0,0.0,4981422.0,Asia
2020-02-23,Panama,0.0,0.0,4246440.0,America
2020-02-23,Papua New Guinea,0.0,0.0,8776119.0,Oceania
2020-02-23,Paraguay,0.0,0.0,7044639.0,America
2020-02-23,Peru,0.0,0.0,32510462.0,America
2020-02-23,Philippines,0.0,0.0,108116622.0,Asia
2020-02-23,Poland,0.0,0.0,37972812.0,Europe
2020-02-23,Portugal,0.0,0.0,10276617.0,Europe
2020-02-23,Puerto Rico,0.0,0.0,2933404.0,America
2020-02-23,Qatar,0.0,0.0,2832071.0,Asia
2020-02-23,Romania,0.0,0.0,19414458.0,Europe
2020-02-23,Russia,0.0,0.0,145872260.0,Europe
2020-02-23,Rwanda,0.0,0.0,12626938.0,Africa
2020-02-23,Saint Kitts and Nevis,0.0,0.0,52834.0,America
2020-02-23,Saint Lucia,0.0,0.0,182795.0,America
2020-02-23,Saint Vincent and the Grenadines,0.0,0.0,110593.0,America
2020-02-23,San Marino,0.0,0.0,34453.0,Europe
2020-02-23,Sao Tome and Principe,0.0,0.0,215048.0,Africa
2020-02-23,Saudi Arabia,0.0,0.0,34268529.0,Asia
2020-02-23,Senegal,0.0,0.0,16296362.0,Africa
2020-02-23,Serbia,0.0,0.0,6963764.0,Europe
2020-02-23,Seychelles,0.0,0.0,97741.0,Africa
2020-02-23,Sierra Leone,0.0,0.0,7813207.0,Africa
2020-02-23,Singapore,3.0,0.0,5804343.0,Asia
2020-02-23,Sint Maarten,0.0,0.0,42389.0,America
2020-02-23,Slovakia,0.0,0.0,5450421.0,Europe
2020-02-23,Slovenia,0.0,0.0,2080908.0,Europe
2020-02-23,Solomon Islands,0.0,0.0,669821.0,Oceania
2020-02-23,Somalia,0.0,0.0,15442906.0,Africa
2020-02-23,South Africa,0.0,0.0,58558267.0,Africa
2020-02-23,South Korea,256.0,3.0,51225321.0,Asia
2020-02-23,South Sudan,0.0,0.0,11062114.0,Africa
2020-02-23,Spain,0.0,0.0,46937060.0,Europe
2020-02-23,Sri Lanka,0.0,0.0,21323734.0,Asia
2020-02-23,Sudan,0.0,0.0,42813237.0,Africa
2020-02-23,Suriname,0.0,0.0,581363.0,America
2020-02-23,Sweden,0.0,0.0,10230185.0,Europe
2020-02-23,Switzerland,0.0,0.0,8544527.0,Europe
2020-02-23,Syria,0.0,0.0,17070132.0,Asia
2020-02-23,Taiwan,0.0,0.0,23773881.0,Asia
2020-02-23,Tajikistan,0.0,0.0,9321023.0,Asia
2020-02-23,Thailand,0.0,0.0,69625581.0,Asia
2020-02-23,Timor Leste,0.0,0.0,1293120.0,Asia
2020-02-23,Togo,0.0,0.0,8082359.0,Africa
2020-02-23,Trinidad and Tobago,0.0,0.0,1394969.0,America
2020-02-23,Tunisia,0.0,0.0,11694721.0,Africa
2020-02-23,Turkey,0.0,0.0,82003882.0,Europe
2020-02-23,Turks and Caicos islands,0.0,0.0,38194.0,America
2020-02-23,Uganda,0.0,0.0,44269587.0,Africa
2020-02-23,Ukraine,0.0,0.0,43993643.0,Europe
2020-02-23,United Arab Emirates,2.0,0.0,9770526.0,Asia
2020-02-23,United Kingdom,1.0,0.0,66647112.0,Europe
2020-02-23,United Republic of Tanzania,0.0,0.0,58005461.0,Africa
2020-02-23,United States,0.0,0.0,329064917.0,America
2020-02-23,United States Virgin Islands,0.0,0.0,104579.0,America
2020-02-23,Uruguay,0.0,0.0,3461731.0,America
2020-02-23,Uzbekistan,0.0,0.0,32981715.0,Asia
2020-02-23,Vanuatu,0.0,0.0,299882.0,Oceania
2020-02-23,Venezuela,0.0,0.0,28515829.0,America
2020-02-23,Vietnam,0.0,0.0,96462108.0,Asia
2020-02-23,Western Sahara,0.0,0.0,582458.0,Africa
2020-02-23,Yemen,0.0,0.0,29161922.0,Asia
2020-02-23,Zambia,0.0,0.0,17861034.0,Africa
2020-02-23,Zimbabwe,0.0,0.0,14645473.0,Africa
2020-02-24,Afghanistan,0.0,0.0,38041757.0,Asia
2020-02-24,Albania,0.0,0.0,2862427.0,Europe
2020-02-24,Algeria,0.0,0.0,43053054.0,Africa
2020-02-24,Andorra,0.0,0.0,76177.0,Europe
2020-02-24,Angola,0.0,0.0,31825299.0,Africa
2020-02-24,Anguilla,0.0,0.0,14872.0,America
2020-02-24,Antigua and Barbuda,0.0,0.0,97115.0,America
2020-02-24,Argentina,0.0,0.0,44780675.0,America
2020-02-24,Armenia,0.0,0.0,2957728.0,Europe
2020-02-24,Aruba,0.0,0.0,106310.0,America
2020-02-24,Australia,0.0,0.0,25203200.0,Oceania
2020-02-24,Austria,0.0,0.0,8858775.0,Europe
2020-02-24,Azerbaijan,0.0,0.0,10047719.0,Europe
2020-02-24,Bahamas,0.0,0.0,389486.0,America
2020-02-24,Bahrain,1.0,0.0,1641164.0,Asia
2020-02-24,Bangladesh,0.0,0.0,163046173.0,Asia
2020-02-24,Barbados,0.0,0.0,287021.0,America
2020-02-24,Belarus,0.0,0.0,9452409.0,Europe
2020-02-24,Belgium,0.0,0.0,11455519.0,Europe
2020-02-24,Belize,0.0,0.0,390351.0,America
2020-02-24,Benin,0.0,0.0,11801151.0,Africa
2020-02-24,Bermuda,0.0,0.0,62508.0,America
2020-02-24,Bhutan,0.0,0.0,763094.0,Asia
2020-02-24,Bolivia,0.0,0.0,11513102.0,America
2020-02-24,"Bonaire, Saint Eustatius and Saba",0.0,0.0,25983.0,America
2020-02-24,Bosnia and Herzegovina,0.0,0.0,3300998.0,Europe
2020-02-24,Botswana,0.0,0.0,2303703.0,Africa
2020-02-24,Brazil,0.0,0.0,211049519.0,America
2020-02-24,British Virgin Islands,0.0,0.0,30033.0,America
2020-02-24,Brunei Darussalam,0.0,0.0,433296.0,Asia
2020-02-24,Bulgaria,0.0,0.0,7000039.0,Europe
2020-02-24,Burkina Faso,0.0,0.0,20321383.0,Africa
2020-02-24,Burundi,0.0,0.0,11530577.0,Africa
2020-02-24,Cambodia,0.0,0.0,16486542.0,Asia
2020-02-24,Cameroon,0.0,0.0,25876387.0,Africa
2020-02-24,Canada,0.0,0.0,37411038.0,America
2020-02-24,Cape Verde,0.0,0.0,549936.0,Africa
2020-02-24,Cayman Islands,0.0,0.0,64948.0,America
2020-02-24,Central African Republic,0.0,0.0,4745179.0,Africa
2020-02-24,Chad,0.0,0.0,15946882.0,Africa
2020-02-24,Chile,0.0,0.0,18952035.0,America
2020-02-24,China,218.0,150.0,1433783692.0,Asia
2020-02-24,Colombia,0.0,0.0,50339443.0,America
2020-02-24,Comoros,0.0,0.0,850891.0,Africa
2020-02-24,Congo,0.0,0.0,5380504.0,Africa
2020-02-24,Costa Rica,0.0,0.0,5047561.0,America
2020-02-24,Cote dIvoire,0.0,0.0,25716554.0,Africa
2020-02-24,Croatia,0.0,0.0,4076246.0,Europe
2020-02-24,Cuba,0.0,0.0,11333484.0,America
2020-02-24,Curaçao,0.0,0.0,163423.0,America
2020-02-24,Cyprus,0.0,0.0,875899.0,Europe
2020-02-24,Czechia,0.0,0.0,10649800.0,Europe
2020-02-24,Democratic Republic of the Congo,0.0,0.0,86790568.0,Africa
2020-02-24,Denmark,0.0,0.0,5806081.0,Europe
2020-02-24,Djibouti,0.0,0.0,973557.0,Africa
2020-02-24,Dominica,0.0,0.0,71808.0,America
2020-02-24,Dominican Republic,0.0,0.0,10738957.0,America
2020-02-24,Ecuador,0.0,0.0,17373657.0,America
2020-02-24,Egypt,0.0,0.0,100388076.0,Africa
2020-02-24,El Salvador,0.0,0.0,6453550.0,America
2020-02-24,Equatorial Guinea,0.0,0.0,1355982.0,Africa
2020-02-24,Eritrea,0.0,0.0,3497117.0,Africa
2020-02-24,Estonia,0.0,0.0,1324820.0,Europe
2020-02-24,Eswatini,0.0,0.0,1148133.0,Africa
2020-02-24,Ethiopia,0.0,0.0,112078727.0,Africa
2020-02-24,Falkland Islands,0.0,0.0,3372.0,America
2020-02-24,Faroe Islands,0.0,0.0,48677.0,Europe
2020-02-24,Fiji,0.0,0.0,889955.0,Oceania
2020-02-24,Finland,0.0,0.0,5517919.0,Europe
2020-02-24,France,0.0,0.0,67012883.0,Europe
2020-02-24,French Polynesia,0.0,0.0,279285.0,Oceania
2020-02-24,Gabon,0.0,0.0,2172578.0,Africa
2020-02-24,Gambia,0.0,0.0,2347696.0,Africa
2020-02-24,Georgia,0.0,0.0,3996762.0,Europe
2020-02-24,Germany,0.0,0.0,83019213.0,Europe
2020-02-24,Ghana,0.0,0.0,30417858.0,Africa
2020-02-24,Gibraltar,0.0,0.0,33706.0,Europe
2020-02-24,Greece,0.0,0.0,10724599.0,Europe
2020-02-24,Greenland,0.0,0.0,56660.0,America
2020-02-24,Grenada,0.0,0.0,112002.0,America
2020-02-24,Guam,0.0,0.0,167295.0,Oceania
2020-02-24,Guatemala,0.0,0.0,17581476.0,America
2020-02-24,Guernsey,0.0,0.0,64468.0,Europe
2020-02-24,Guinea,0.0,0.0,12771246.0,Africa
2020-02-24,Guinea Bissau,0.0,0.0,1920917.0,Africa
2020-02-24,Guyana,0.0,0.0,782775.0,America
2020-02-24,Haiti,0.0,0.0,11263079.0,America
2020-02-24,Holy See,0.0,0.0,815.0,Europe
2020-02-24,Honduras,0.0,0.0,9746115.0,America
2020-02-24,Hungary,0.0,0.0,9772756.0,Europe
2020-02-24,Iceland,0.0,0.0,356991.0,Europe
2020-02-24,India,0.0,0.0,1366417756.0,Asia
2020-02-24,Indonesia,0.0,0.0,270625567.0,Asia
2020-02-24,Iran,15.0,3.0,82913893.0,Asia
2020-02-24,Iraq,0.0,0.0,39309789.0,Asia
2020-02-24,Ireland,0.0,0.0,4904240.0,Europe
2020-02-24,Isle of Man,0.0,0.0,84589.0,Europe
2020-02-24,Israel,1.0,0.0,8519373.0,Asia
2020-02-24,Italy,53.0,0.0,60359546.0,Europe
2020-02-24,Jamaica,0.0,0.0,2948277.0,America
2020-02-24,Japan,12.0,0.0,126860299.0,Asia
2020-02-24,Jersey,0.0,0.0,107796.0,Europe
2020-02-24,Jordan,0.0,0.0,10101697.0,Asia
2020-02-24,Kazakhstan,0.0,0.0,18551428.0,Asia
2020-02-24,Kenya,0.0,0.0,52573967.0,Africa
2020-02-24,Kosovo,0.0,0.0,1798506.0,Europe
2020-02-24,Kuwait,3.0,0.0,4207077.0,Asia
2020-02-24,Kyrgyzstan,0.0,0.0,6415851.0,Asia
2020-02-24,Laos,0.0,0.0,7169456.0,Asia
2020-02-24,Latvia,0.0,0.0,1919968.0,Europe
2020-02-24,Lebanon,0.0,0.0,6855709.0,Asia
2020-02-24,Lesotho,0.0,0.0,2125267.0,Africa
2020-02-24,Liberia,0.0,0.0,4937374.0,Africa
2020-02-24,Libya,0.0,0.0,6777453.0,Africa
2020-02-24,Liechtenstein,0.0,0.0,38378.0,Europe
2020-02-24,Lithuania,0.0,0.0,2794184.0,Europe
2020-02-24,Luxembourg,0.0,0.0,613894.0,Europe
2020-02-24,Madagascar,0.0,0.0,26969306.0,Africa
2020-02-24,Malawi,0.0,0.0,18628749.0,Africa
2020-02-24,Malaysia,0.0,0.0,31949789.0,Asia
2020-02-24,Maldives,0.0,0.0,530957.0,Asia
2020-02-24,Mali,0.0,0.0,19658023.0,Africa
2020-02-24,Malta,0.0,0.0,493559.0,Europe
2020-02-24,Marshall Islands,0.0,0.0,58791.0,Oceania
2020-02-24,Mauritania,0.0,0.0,4525698.0,Africa
2020-02-24,Mauritius,0.0,0.0,1269670.0,Africa
2020-02-24,Mexico,0.0,0.0,127575529.0,America
2020-02-24,Moldova,0.0,0.0,4043258.0,Europe
2020-02-24,Monaco,0.0,0.0,33085.0,Europe
2020-02-24,Mongolia,0.0,0.0,3225166.0,Asia
2020-02-24,Montenegro,0.0,0.0,622182.0,Europe
2020-02-24,Montserrat,0.0,0.0,4991.0,America
2020-02-24,Morocco,0.0,0.0,36471766.0,Africa
2020-02-24,Mozambique,0.0,0.0,30366043.0,Africa
2020-02-24,Myanmar,0.0,0.0,54045422.0,Asia
2020-02-24,Namibia,0.0,0.0,2494524.0,Africa
2020-02-24,Nepal,0.0,0.0,28608715.0,Asia
2020-02-24,Netherlands,0.0,0.0,17282163.0,Europe
2020-02-24,New Caledonia,0.0,0.0,282757.0,Oceania
2020-02-24,New Zealand,0.0,0.0,4783062.0,Oceania
2020-02-24,Nicaragua,0.0,0.0,6545503.0,America
2020-02-24,Niger,0.0,0.0,23310719.0,Africa
2020-02-24,Nigeria,0.0,0.0,200963603.0,Africa
2020-02-24,North Macedonia,0.0,0.0,2077132.0,Europe
2020-02-24,Northern Mariana Islands,0.0,0.0,57213.0,Oceania
2020-02-24,Norway,0.0,0.0,5328212.0,Europe
2020-02-24,Oman,0.0,0.0,4974992.0,Asia
2020-02-24,Pakistan,0.0,0.0,216565317.0,Asia
2020-02-24,Palestine,0.0,0.0,4981422.0,Asia
2020-02-24,Panama,0.0,0.0,4246440.0,America
2020-02-24,Papua New Guinea,0.0,0.0,8776119.0,Oceania
2020-02-24,Paraguay,0.0,0.0,7044639.0,America
2020-02-24,Peru,0.0,0.0,32510462.0,America
2020-02-24,Philippines,0.0,0.0,108116622.0,Asia
2020-02-24,Poland,0.0,0.0,37972812.0,Europe
2020-02-24,Portugal,0.0,0.0,10276617.0,Europe
2020-02-24,Puerto Rico,0.0,0.0,2933404.0,America
2020-02-24,Qatar,0.0,0.0,2832071.0,Asia
2020-02-24,Romania,0.0,0.0,19414458.0,Europe
2020-02-24,Russia,0.0,0.0,145872260.0,Europe
2020-02-24,Rwanda,0.0,0.0,12626938.0,Africa
2020-02-24,Saint Kitts and Nevis,0.0,0.0,52834.0,America
2020-02-24,Saint Lucia,0.0,0.0,182795.0,America
2020-02-24,Saint Vincent and the Grenadines,0.0,0.0,110593.0,America
2020-02-24,San Marino,0.0,0.0,34453.0,Europe
2020-02-24,Sao Tome and Principe,0.0,0.0,215048.0,Africa
2020-02-24,Saudi Arabia,0.0,0.0,34268529.0,Asia
2020-02-24,Senegal,0.0,0.0,16296362.0,Africa
2020-02-24,Serbia,0.0,0.0,6963764.0,Europe
2020-02-24,Seychelles,0.0,0.0,97741.0,Africa
2020-02-24,Sierra Leone,0.0,0.0,7813207.0,Africa
2020-02-24,Singapore,0.0,0.0,5804343.0,Asia
2020-02-24,Sint Maarten,0.0,0.0,42389.0,America
2020-02-24,Slovakia,0.0,0.0,5450421.0,Europe
2020-02-24,Slovenia,0.0,0.0,2080908.0,Europe
2020-02-24,Solomon Islands,0.0,0.0,669821.0,Oceania
2020-02-24,Somalia,0.0,0.0,15442906.0,Africa
2020-02-24,South Africa,0.0,0.0,58558267.0,Africa
2020-02-24,South Korea,161.0,2.0,51225321.0,Asia
2020-02-24,South Sudan,0.0,0.0,11062114.0,Africa
2020-02-24,Spain,0.0,0.0,46937060.0,Europe
2020-02-24,Sri Lanka,0.0,0.0,21323734.0,Asia
2020-02-24,Sudan,0.0,0.0,42813237.0,Africa
2020-02-24,Suriname,0.0,0.0,581363.0,America
2020-02-24,Sweden,0.0,0.0,10230185.0,Europe
2020-02-24,Switzerland,0.0,0.0,8544527.0,Europe
2020-02-24,Syria,0.0,0.0,17070132.0,Asia
2020-02-24,Taiwan,2.0,0.0,23773881.0,Asia
2020-02-24,Tajikistan,0.0,0.0,9321023.0,Asia
2020-02-24,Thailand,0.0,0.0,69625581.0,Asia
2020-02-24,Timor Leste,0.0,0.0,1293120.0,Asia
2020-02-24,Togo,0.0,0.0,8082359.0,Africa
2020-02-24,Trinidad and Tobago,0.0,0.0,1394969.0,America
2020-02-24,Tunisia,0.0,0.0,11694721.0,Africa
2020-02-24,Turkey,0.0,0.0,82003882.0,Europe
2020-02-24,Turks and Caicos islands,0.0,0.0,38194.0,America
2020-02-24,Uganda,0.0,0.0,44269587.0,Africa
2020-02-24,Ukraine,0.0,0.0,43993643.0,Europe
2020-02-24,United Arab Emirates,0.0,0.0,9770526.0,Asia
2020-02-24,United Kingdom,0.0,0.0,66647112.0,Europe
2020-02-24,United Republic of Tanzania,0.0,0.0,58005461.0,Africa
2020-02-24,United States,0.0,0.0,329064917.0,America
2020-02-24,United States Virgin Islands,0.0,0.0,104579.0,America
2020-02-24,Uruguay,0.0,0.0,3461731.0,America
2020-02-24,Uzbekistan,0.0,0.0,32981715.0,Asia
2020-02-24,Vanuatu,0.0,0.0,299882.0,Oceania
2020-02-24,Venezuela,0.0,0.0,28515829.0,America
2020-02-24,Vietnam,0.0,0.0,96462108.0,Asia
2020-02-24,Western Sahara,0.0,0.0,582458.0,Africa
2020-02-24,Yemen,0.0,0.0,29161922.0,Asia
2020-02-24,Zambia,0.0,0.0,17861034.0,Africa
2020-02-24,Zimbabwe,0.0,0.0,14645473.0,Africa
2020-02-25,Afghanistan,1.0,0.0,38041757.0,Asia
2020-02-25,Albania,0.0,0.0,2862427.0,Europe
2020-02-25,Algeria,0.0,0.0,43053054.0,Africa
2020-02-25,Andorra,0.0,0.0,76177.0,Europe
2020-02-25,Angola,0.0,0.0,31825299.0,Africa
2020-02-25,Anguilla,0.0,0.0,14872.0,America
2020-02-25,Antigua and Barbuda,0.0,0.0,97115.0,America
2020-02-25,Argentina,0.0,0.0,44780675.0,America
2020-02-25,Armenia,0.0,0.0,2957728.0,Europe
2020-02-25,Aruba,0.0,0.0,106310.0,America
2020-02-25,Australia,0.0,0.0,25203200.0,Oceania
2020-02-25,Austria,0.0,0.0,8858775.0,Europe
2020-02-25,Azerbaijan,0.0,0.0,10047719.0,Europe
2020-02-25,Bahamas,0.0,0.0,389486.0,America
2020-02-25,Bahrain,1.0,0.0,1641164.0,Asia
2020-02-25,Bangladesh,0.0,0.0,163046173.0,Asia
2020-02-25,Barbados,0.0,0.0,287021.0,America
2020-02-25,Belarus,0.0,0.0,9452409.0,Europe
2020-02-25,Belgium,0.0,0.0,11455519.0,Europe
2020-02-25,Belize,0.0,0.0,390351.0,America
2020-02-25,Benin,0.0,0.0,11801151.0,Africa
2020-02-25,Bermuda,0.0,0.0,62508.0,America
2020-02-25,Bhutan,0.0,0.0,763094.0,Asia
2020-02-25,Bolivia,0.0,0.0,11513102.0,America
2020-02-25,"Bonaire, Saint Eustatius and Saba",0.0,0.0,25983.0,America
2020-02-25,Bosnia and Herzegovina,0.0,0.0,3300998.0,Europe
2020-02-25,Botswana,0.0,0.0,2303703.0,Africa
2020-02-25,Brazil,0.0,0.0,211049519.0,America
2020-02-25,British Virgin Islands,0.0,0.0,30033.0,America
